text	label
En menos de un año la batería casi a muerto.. El foco en máxima potencia alumbra bastante pero te quedas sin batería en nada. Yo la utilizo casi a diario para ir a trabajar de madrugada los primeros meses me duraba unos tres días, hora y media casi dos horas. Hoy 17 de septiembre con menos de un año no llega a los 30 minutos casi todo el camino en baja intensidad, menos mal que llevo foco en el casco si no ya me contarás a las 6 de la mañana. Edito. Me puse en contacto con el vendedor exponiendo lo que me pasaba y que garantía tenia el producto, después de verificar el fallo me a mandado un faro nuevo entero. El vendedor super pendiente y correo de hoy interesándose si me había llegado el nuevo. Todo solucionado en 5 dias. Por mi parte atención al cliente del vendedor de un 10. Un saludo.	0
Transporte y producto correcto. El servicio de transporte fue correcto, llego a tiempo y con el articulo en perfecto estado. La bandolera en tamaño, forma y material es lo que se aprecia en la foto. Por el momento (4 días) estoy contento con la compra y la recomendaría.	1
Jose A. Paredes Carretero.. Cumple las expectativas. Instalación sencilla. El manual es un poco incompleto y no ayuda demasiado, sobre el lugar del USB.	1
lo que queria. sin ser grande esta bien	0
Noelia. Pagas envio urgente para nada .... Me tenia que haber llegado el 2 y me llega el 4. El cuchillo tal y como la imagen pero no os fieis de la fecha.	0
Bastante bien. Las pulsaciones no las coge bien, muy inexactas pero la calidad precio sale bastante razonable. Cómodo y fácil de usar	0
Buena compra. Dan el pego vaya que si, tengo la misma en dos modelos	1
Llega mas tarde de la fecha límite que pone.. Lo pedí en febrero, para ser exacta el 27, ponía que lo recibiría del 5 al 15 de marzo, después de poner reclamación y demás, me ha llegado hoy, 4 de abril. El dorado está bien, pero es mas basto de lo que aparenta en la foto, un poco gordo de más pero bueno. Por el precio que tiene no se le puede pedir más, solo se le puede pedir lo del envío.	0
Muy recomendable. Muy cómoda, ligera y facil de plegar. Además se puede guardar en una mochila.	1
Muy justa. Queda demasiado justa y aprieta un poco de mas, pero si no la llevas justa se va a ir moviendo mucho durante la actividad física.	0
Relación calidad-precio muy aceptable.. Carro con un precio muy ajustado para lo que hay en el mercado. Cumple perfectamente su función aunque la correa que trae no es muy apropiada para el transporte de la piragua durante un tiempo largo. Resulta complicado unir piragua y carro sin que se mueva demasiado.	1
Lo que buscaba! Pulsera de actividad muy completa. Muy contento con la compra en el tiempo que llevo de uso. El producto venía bien embalado y protegido, la puesta en marcha es muy intuitiva. Destacar que se carga fácilmente con un conector imantado, por lo que evitas que se pueda deteriorar cualquier clavija como me pasó con un producto similar. Te da todos lo datos de una pulsera de actividad (contador de pasos, distancia, ritmo cardíaco, estadística del sueño,..) y además permite ver llamadas entrantes y lectura de whatsapp. La sincronización tanto con el móvil como con la app es muy sencilla, únicamente emparejando bluetooth, y no es necesario tenerlo siempre conectado. Por relación calidad/precio..recomiendo la compra!	1
Un poco justa. Llegó bien pero es más pequeña que la original aunque se adapta	0
Al principio bien. Me gustaba mucho pero la correa que es para poner en el cinturón se descose muy rápido , no dura nada hay que reforzar lo demás bien	0
No es el color que pedi. Todavía no lo he probado"porque es para un regalo para reyes. Pero he pedido el color morado y me ha llegado otro color	0
Bien. Llego más tarde de lo esperado pero encaja perfectamente igual que la original.	1
Cumplen su función. Cumplen su función y por el precio están genial.	1
Se descose fácilmente.. Es verdad que proporciona una opacidad bastante buena, pero la calidad de las costuras deja bastante que desear. Ya lo tengo todo descosido y he tenido que pedir otro nuevo de distinta marca.	0
Reloj cumple sus especificaciones. Buen producto de excelente calidad, lástima de los pocos servicios técnicos	1
Decepcionada con mi compra. Compré este producto para completar con mis actividades en el gimnasio y me ha decepcionado. No vienen tiras dé gel de repuesto y las que incluye no pegan. El plástico de la caja estaba abierto. Tengo que comprar unas para saber si funciona bien o no, por lo que tengo q desembolsar más dinero. En definitiva, no me siento bien con la compra realizada.	0
Mala calidad. La hebilla es original, pero el cinturón es de plástico malo	0
No envian lo que esta mostrado en el anuncio. La luz delantera es correcta, pero el piloto trasero no se parece en nada al mostrado en el anuncio, es mas sencillo y bastante feo y no ilumina nada	0
Que sea de buena calidad. Es muy simple,no se parece nada al de la foto,y la calidad de la faja mala.😔	0
Mala calidad. Son malos. Muy malos.	0
Javier. Es muy bonita pero no queda bonito, queda mal se nota la insuficiencia del adaptador de ensamblaje, no es específico de este modelo el reloj.	0
Engaño. No me ha llegado el artículo. lo he reclamado en dos ocasiones y me dicen que se ha podido perder en el viaje, que me lo volverán a enviar. Pero yo no he recibido aún nada, después de hace más de un mes	0
Mas bonito en las fotos que en la realidad. Esta bien y cumple su función, pero por el precio que tiene esperaba un acabado mejor. Las gomas verdes no vienen perfectamente cortadas, tienen pequeños sobrantes en los bordes	0
Bolsa deporte sencilla.. Es una bolsa de deporte que cumple con su cometido y cabe perfectamente la toalla, zapatillas, y demás enseres para hacer deporte. Me parece un poco incómoda a la hora de llevarla en el hombro puesto que la parte acolchada es mínima. El tejido es finísimo, por tanto en el momento en el que está vacía se dobla siendo un poco incómodo.	0
Se adapta bien tamaño pero n o pega. Muy mal. He intentado pegar el primero y no pega. Intentaré con el otro y si o lo tengo q devolver	0
Kenia. El producto llego antes de la fecha prevista pero trae un agujero en la pata izquierda encima una cinta para taparlo por lo demás bien	0
Juan. Herramienta de buena calidad, muy manejable y no es demasiado grande; me cabe en el estuche que llevo en la barra de la bici	1
servicio post venta perfecto. se me rompió una de las palanca en rl primer uso. Fueron muy correctos con la devolución.	0
satisfactorio. Esta muy bien, si lo quereis probar es una oportunidad ya que el precio es muy ajustado, con bolas de 0,2 g. Contento,.....	1
Hace su funcion. Hace su función. Ideal para lo que es... pulsometro. Si me adapto bien a el seguramente me compraré uno más completo	1
Es lo que estaba buscando. El kit viene muy completo, lo he utilizado y me ha servido perfectamente para el sangrado y purgado del sistema de freno Shimano	1
Rosa. Buen calidad, pero no es rojo, es prácticamente toda. OJO.	0
la he comprado igual pero para camara.. Lo he devuelto al cartero.	1
Calidad justita tirando a mala. El producto tiene buena apariencia pero la calidad de los materiales es muy muy baja. Veremos que tal lleva el uso. En mi caso al apretar los tornillos ha estallado el recubrimiento de la zona del hueco para sacar las pelotitas. El montaje es complejo y las instrucciones (en inglés) escasas. Personalmente no recomendaría su compra	0
Mala. Muy mal . No llega y después de preguntar tres veces por correo a través de aquí no hay respuesta ni de ellos ni de Amazon.	0
Decepcionada. Quizás fue debido a que yo tengo poca maña... Pero me dio la impresión de que traía menos argollas de las que debería traer. Cuando por fin conseguí montarlo... No me resultó comodo ni que las llaves ocupasen menos, total que lo devolví.	0
Ok. Como esperaba o mejor.. Mejor de lo esperado. Es fuerte y cómodo. Es un pco rígido al principio pero me ha gustado. Por el cinturón puede pasar mucho tiempo, lo que dará problemas es la hebilla de es de plástico pero eso tiene fácil solución.	1
Perfecto. Este producto va perfecto 👍	1
Mal. El paquete no ha llegado	0
lo cambio. mejor otras opciones	0
Calidad deficiente. No es recomendable. Compré el producto hacer a penas 3 meses. Lo he usado una vez a la semana, por tanto no más de 20 veces. Peso unos 75kg y el uso ha sido normal mediante anclaje a una barra. La calidad de los materiales ha resultado ser muy deficiente. Primero se rompe un plástico elástico que sirve para cubrir la zona de unión de las correas y que al no afectar la funcionalidad no le di demasiada importancia. Lo grave vino después cuando se rompe uno de los plásticos de las asas durante una sesión de ejercicio. El aparato ha quedado inservible y ha resultado ser una copia mala del original. Muy decepcionado y enfadado con la compra salvo que se quiera tirar el dinero, no es para nada recomendable	0
Su funcion. La veo un poco frágil y complicada de poner !!	1
Ya no vuelvo a las palanquitas en la vida. Genial en todos los sentidos, va a volver a las palanquitas Rita... Se cambia en todos los piñones en cero coma, queda mas limpio el manillar es menos aparatoso, funciona muy muy bien lo recomiendo	1
es muy muy malo. no se actualiza, no marca bien la distancia,se gasta muy pronto la bateria, con 3 semanas de uso se a partido la trabilla de garga, no lo recomiendo, la aplicacion del movil no actualiza	0
Calidad-precio más que bien. Sencillito pero bien si no quieres uno super pro. Marca lo indicado en la descripción, relación calidad-precio ideal,no hace falta pedir más.	1
Bastante bien. Cubre muy bien la pantalla pero se deteriora con facilidad. Con lo que vale debería aguantar mas o valer menos	1
Buenos. Muy cómodos, contento con la compra	1
La bota o zapato se desliza. Una mala compra. Los 16 pines metálicos de tracción no ofrecen la resistencia al deslizamiento y el gran agarre que anuncian. Con los mismos zapatos y en unos pedales muy parecidos pero con pines no metálicos no se deslizan.	0
Uno solo uso y se rompió. Parecían de calidad muy suaves pero la primera vez que se usaron ya se han roto, 😣	0
Perfecta y con fuegos suficientemente potentes. Cumple con creces con las espectativas	0
Nadar mucho. Flota muy bien mi niña	1
Correcto. Como si fuera de la Marca	1
Recomiendo. Llevo más de un mes con ella y bien, con la lluvia el candado se oxida un poco le di un poco de engrase y como nuevo . Calidad precio recomendable.	1
Está decente. Se ajusta perfectamente, lo único que al poner los tornillos esos son un poco más finos y no agarran bien, he tenido que usar los viejos	1
Producto dañado. El producto venía con la caja rota, como de haberla abierto para ver lo que hay dentro. Además de que la botella está partida, y las bolas se han salido por toda la bolsa. Ha venido por correos express.	0
El modelo de bolso es bonito. La utilizo para ir al gimnasio y es un poco pequeña para todo lo necesario, y el precio s un poco cara	0
Me ha encantado. Me ha encantado. Le da un toque sofisticado al reloj y es fácil de poner y quitar. Me lo volvería a comprar	1
falta resistencia en el material . Solo uso interno o exterior son viento.. Cubren bien. Pero no es de gran calidad. Por el precio es preferible comprar las de moto que son mucho más resistente	0
No se ajusta bien. Demasiado grande. Demasiado grande. No sé adapta bien. Queda muy fea.	0
Tallan grande, y el color no corresponde con la foto. La talla es grande, y el color no se corresponde con la foto	0
El agua fresquita. Me compre esta botella en especial, por dos motivos, el primero por que el diseño me recordaba a las típicas botellas para la leche antigua y mola mucho y mola mucho, y el segundo es porque no es termo, y al no ser termo cuando la metes en la nevera enfría, si fuera termo, tendría aislamiento y el liquido del interior, a penas sufriría ningún cambio térmico, ya que yo me la he comprado para sustituir las botellas de plástico de la nevera para el agua o la leche y que así estén frías cuando quiera usarlas	1
